ts,ta,tg,tc
1652056757.451572, 0.8804474312551669, 16.892823362734163, 16.57257584410458
1652056757.457566, 0.8804474312551669, 16.893668280747395, 16.573403863757548
1652056757.501667, 0.8385861929487132, 16.899258209334505, 16.578044769006787
1652056757.507704, 0.8385861929487132, 16.9048481902976, 16.58352295035062
1652056757.551826, 0.8438579927507384, 16.90818888756967, 16.58690226967329
1652056757.55759, 0.8438579927507384, 16.911529655045147, 16.590176221799258
1652056757.6012769, 0.8723514090392267, 16.917580786207683, 16.596676198664312
1652056757.607751, 0.8723514090392267, 16.92363191919365, 16.60260630899056
1652056757.652329, 0.8158055698948884, 16.925362417918432, 16.603171280957962
1652056757.6576061, 0.8158055698948884, 16.927092916996635, 16.6048671700546
1652056757.7024999, 0.8582682979473366, 16.9317531810678, 16.61028348340539
1652056757.707427, 0.8582682979473366, 16.936413452210687, 16.614850549125418
1652056757.752276, 0.8462062956581806, 16.9393268817441, 16.617464470022384
1652056757.757605, 0.8462062956581806, 16.942240351666584, 16.620319670546415
1652056757.802024, 0.8565603603183349, 16.94785991571172, 16.626033924603853
1652056757.8075562, 0.8565603603183349, 16.953479693643125, 16.631541306976626
1652056757.852192, 0.8564540209418231, 16.9571131867489, 16.635100003432758
1652056757.8575978, 0.8564540209418231, 16.960746793959732, 16.638660938499374
1652056757.9023628, 0.8372386719162606, 16.966465679643637, 16.64388113948909
1652056757.907609, 0.8372386719162606, 16.97218458418016, 16.649485665934883
1652056757.952683, 0.8348494386510963, 16.97779450194863, 16.654935600682677
1652056757.9575539, 0.8348494386510963, 16.98340442714179, 16.660433327371972
1652056758.002666, 0.8755639496175234, 16.986308943670096, 16.664094043789046
1652056758.007561, 0.8755639496175234, 16.989213653053845, 16.66694065898512
1652056758.052178, 0.8759520618788686, 16.9921009432186, 16.669777965591802
1652056758.057478, 0.8759520618788686, 16.99498823706029, 16.672607513556663
1652056758.102304, 0.8433513737174437, 16.997224854635537, 16.67414738501717
1652056758.10759, 0.8433513737174437, 16.999461602693252, 16.676339398113733
1652056758.153009, 0.8873925575906405, 17.001154445481582, 16.678879207723764
1652056758.157404, 0.8873925575906405, 17.002847288773314, 16.680538194149662
1652056758.2030048, 0.829159113624609, 17.008498220016183, 16.68491143788835
1652056758.2073941, 0.829159113624609, 17.009964288740253, 16.68634818523794
1652056758.253559, 0.8093676574047389, 17.01510318781528, 16.69098847720707
1652056758.257338, 0.8093676574047389, 17.01922251905974, 16.69502542182664
1652056758.3026829, 0.8307505390497579, 17.023024637536082, 16.699179155566355
1652056758.3075728, 0.8307505390497579, 17.026826805758084, 16.702905280423916
1652056758.353754, 0.8307505390497579, 17.029920744653726, 16.705937340541645
1652056758.357286, 0.8094093601725797, 17.033014822671507, 16.708542713421526
1652056758.4030728, 0.8253134559929803, 17.03885279701937, 16.71458201019884
1652056758.407398, 0.8781894584079787, 17.044691074211418, 16.72136104189535
1652056758.453703, 0.8381375509103691, 17.04946191131561, 16.725235424107503
1652056758.457254, 0.8796841385424042, 17.054232855890785, 16.730741881543818
1652056758.5032039, 0.8245934429330312, 17.056945455891483, 16.732298415632314
1652056758.507378, 0.8605256498419634, 17.059658158399763, 16.735675508228606
1652056758.553684, 0.8492763997741632, 17.065361595442628, 16.741039891529258
1652056758.557215, 0.8286901643516028, 17.06861593092361, 16.74381741559217
1652056758.6039438, 0.8963309437965241, 17.074554310398735, 16.75098984306669
1652056758.607287, 0.8763635177012292, 17.07925725136085, 16.755199376687656
1652056758.6543021, 0.8751734359925026, 17.08154770699016, 16.757420221570207
