ts,x,y,z
1651518308.021584, 0.0011749267578125, -0.0153045654296875, -1.012481689453125
1651518308.033708, 0.0011749267578125, -0.0153045654296875, -1.012481689453125
1651518308.0502582, 0.0011749267578125, -0.0153045654296875, -1.012481689453125
1651518308.066926, -0.0012054443359375, -0.011566162109375, -1.0128021240234375
1651518308.083585, -0.002044677734375, -0.0119476318359375, -1.0109710693359375
1651518308.100196, -0.0019989013671875, -0.0136260986328125, -1.0127716064453125
1651518308.116854, -0.0041046142578125, -0.0141448974609375, -1.0125579833984375
1651518308.1335921, -0.002838134765625, -0.0149993896484375, -1.0118408203125
1651518308.150243, -0.0026702880859375, -0.0138092041015625, -1.0120086669921875
1651518308.166967, -0.0001068115234375, -0.014312744140625, -1.0127716064453125
1651518308.183567, 0.0020904541015625, -0.013458251953125, -1.01263427734375
1651518308.200278, 0.0020904541015625, -0.013946533203125, -1.012420654296875
1651518308.216887, 0.0001068115234375, -0.012786865234375, -1.01226806640625
1651518308.233595, -0.000946044921875, -0.0127105712890625, -1.0114288330078125
1651518308.2502809, -0.0029754638671875, -0.0147552490234375, -1.0132904052734375
1651518308.266871, -0.0029754638671875, -0.0147552490234375, -1.0132904052734375
1651518308.283541, -0.0026702880859375, -0.0142974853515625, -1.013092041015625
1651518308.300262, -0.0018157958984375, -0.0129852294921875, -1.0122528076171875
1651518308.3168712, 1.52587890625e-05, -0.0125579833984375, -1.012786865234375
1651518308.3335772, 1.52587890625e-05, -0.0125579833984375, -1.012786865234375
1651518308.3502522, 0.00177001953125, -0.014251708984375, -1.012237548828125
1651518308.366926, 0.0002288818359375, -0.0147705078125, -1.012725830078125
1651518308.3835912, -0.0015106201171875, -0.014129638671875, -1.012786865234375
1651518308.4001741, -0.0030517578125, -0.01470947265625, -1.011810302734375
1651518308.4169168, -0.002838134765625, -0.0140838623046875, -1.0125885009765625
1651518308.433572, -0.00244140625, -0.01226806640625, -1.0128936767578125
1651518308.4502559, -0.002349853515625, -0.0133514404296875, -1.011962890625
1651518308.466922, -0.0016632080078125, -0.0120086669921875, -1.0119171142578125
1651518308.4835482, 0.000274658203125, -0.012908935546875, -1.011749267578125
1651518308.500225, 0.0008544921875, -0.013702392578125, -1.013153076171875
1651518308.516862, 0.001220703125, -0.01495361328125, -1.011871337890625
1651518308.5335069, 0.00018310546875, -0.0145721435546875, -1.0126953125
1651518308.550191, -0.00140380859375, -0.01416015625, -1.0125732421875
1651518308.5668511, -0.0028228759765625, -0.01300048828125, -1.012359619140625
1651518308.583533, -0.0035858154296875, -0.0126190185546875, -1.0126800537109375
1651518308.600195, -0.0023040771484375, -0.01214599609375, -1.01312255859375
1651518308.616853, -0.001678466796875, -0.012664794921875, -1.012786865234375
1651518308.633514, -0.0013427734375, -0.0128936767578125, -1.013153076171875
1651518308.650223, 0.000244140625, -0.0137786865234375, -1.01251220703125
1651518308.66693, 0.0012359619140625, -0.015380859375, -1.0123138427734375
1651518308.683595, 0.0010223388671875, -0.01495361328125, -1.0122222900390625
1651518308.700202, -0.0001220703125, -0.0142822265625, -1.0127716064453125
1651518308.7168632, -0.0011749267578125, -0.0126953125, -1.012420654296875
1651518308.7335792, -0.002593994140625, -0.0120697021484375, -1.01251220703125
1651518308.750225, -0.0036773681640625, -0.012451171875, -1.01300048828125
1651518308.766652, -0.0018768310546875, -0.0139923095703125, -1.0119781494140625
1651518308.7835112, -0.0018768310546875, -0.0139923095703125, -1.0119781494140625
1651518308.800242, -0.0008392333984375, -0.013671875, -1.0119476318359375
1651518308.816848, 0.000762939453125, -0.014801025390625, -1.0117034912109375
1651518308.833508, 0.000946044921875, -0.013916015625, -1.012603759765625
1651518308.850183, -0.000579833984375, -0.01336669921875, -1.0128173828125
1651518308.866847, -0.0012664794921875, -0.01263427734375, -1.013092041015625
1651518308.883501, -0.002716064453125, -0.0122222900390625, -1.01251220703125
1651518308.9002419, -0.0030670166015625, -0.0129852294921875, -1.012451171875
1651518308.916848, -0.0025787353515625, -0.01397705078125, -1.0125732421875
1651518308.933507, -0.00238037109375, -0.014007568359375, -1.0125579833984375
1651518308.950192, -0.0017852783203125, -0.0145416259765625, -1.012542724609375
1651518308.966845, -3.0517578125e-05, -0.0140533447265625, -1.012481689453125
1651518308.983512, 0.00140380859375, -0.013519287109375, -1.01324462890625
1651518309.0002599, 0.0001220703125, -0.0136871337890625, -1.0118255615234375
1651518309.016916, 0.0002288818359375, -0.013824462890625, -1.0121917724609375
1651518309.033537, -0.0010986328125, -0.0128173828125, -1.012237548828125
1651518309.050201, -0.00262451171875, -0.0136566162109375, -1.0125885009765625
1651518309.0668402, -0.0034027099609375, -0.0142669677734375, -1.011688232421875
1651518309.083509, -0.0019989013671875, -0.01348876953125, -1.0125732421875
1651518309.100325, -0.0018768310546875, -0.013214111328125, -1.0127105712890625
1651518309.1169481, -0.0014801025390625, -0.0140228271484375, -1.0141754150390625
1651518309.133593, 0.0009613037109375, -0.0135040283203125, -1.01123046875
1651518309.150271, -0.0003204345703125, -0.0132598876953125, -1.013092041015625
1651518309.166985, 0.0011138916015625, -0.0139923095703125, -1.0125579833984375
1651518309.183648, 0.0001068115234375, -0.0146026611328125, -1.01275634765625
1651518309.2002401, -0.0023956298828125, -0.014434814453125, -1.01165771484375
1651518309.2169209, -0.0030364990234375, -0.0142974853515625, -1.0120849609375
1651518309.233604, -0.00299072265625, -0.0135345458984375, -1.012115478515625
1651518309.25029, -0.002288818359375, -0.013275146484375, -1.01214599609375
1651518309.266964, -0.0019683837890625, -0.012969970703125, -1.0131988525390625
1651518309.283602, 0.00054931640625, -0.013763427734375, -1.0128936767578125
1651518309.300264, 0.00054931640625, -0.013763427734375, -1.0128936767578125
1651518309.316957, 0.000274658203125, -0.013702392578125, -1.012725830078125
1651518309.333612, -0.0008697509765625, -0.0136260986328125, -1.0118560791015625
1651518309.350275, -0.00213623046875, -0.0133056640625, -1.0127410888671875
1651518309.3669, -0.00213623046875, -0.0133056640625, -1.0127410888671875
1651518309.383597, -0.001953125, -0.012969970703125, -1.0122528076171875
1651518309.4002671, -0.000946044921875, -0.0121917724609375, -1.0121307373046875
1651518309.416945, -0.001800537109375, -0.0142669677734375, -1.012664794921875
1651518309.433601, -0.000457763671875, -0.0136566162109375, -1.01263427734375
1651518309.450275, 0.000152587890625, -0.0140380859375, -1.012481689453125
1651518309.466938, 0.0001068115234375, -0.0146026611328125, -1.0121307373046875
1651518309.483618, 0.0001373291015625, -0.0147552490234375, -1.010986328125
1651518309.500215, -0.00018310546875, -0.0138397216796875, -1.01141357421875
1651518309.516943, -0.000946044921875, -0.0135040283203125, -1.0127410888671875
1651518309.533623, -0.00244140625, -0.0127410888671875, -1.012603759765625
1651518309.550221, -0.0024566650390625, -0.012359619140625, -1.0125579833984375
1651518309.566879, -0.001373291015625, -0.013671875, -1.012054443359375
1651518309.583605, -0.0010833740234375, -0.0134124755859375, -1.012451171875
1651518309.600287, -0.0001678466796875, -0.013702392578125, -1.0129547119140625
1651518309.61687, -0.0009613037109375, -0.0143280029296875, -1.0118865966796875
1651518309.633597, -0.0003204345703125, -0.013519287109375, -1.0120697021484375
1651518309.6502008, -0.0004730224609375, -0.0145721435546875, -1.012786865234375
1651518309.666878, -0.0008544921875, -0.013336181640625, -1.012451171875
1651518309.683546, -0.0011749267578125, -0.0131072998046875, -1.0123748779296875
1651518309.700278, -0.0017242431640625, -0.01361083984375, -1.0127410888671875
1651518309.7169418, -0.00341796875, -0.012786865234375, -1.0124664306640625
1651518309.733612, -0.00335693359375, -0.01324462890625, -1.0123748779296875
1651518309.750276, -0.0005645751953125, -0.014129638671875, -1.0135650634765625
1651518309.766865, -0.0008544921875, -0.01373291015625, -1.0129547119140625
1651518309.783608, 0.0005035400390625, -0.0138092041015625, -1.0131683349609375
1651518309.800276, 0.00030517578125, -0.0150299072265625, -1.0128936767578125
1651518309.816893, 0.00030517578125, -0.0150299072265625, -1.0128936767578125
1651518309.8336082, -0.0006866455078125, -0.0144500732421875, -1.011871337890625
1651518309.850276, -0.002410888671875, -0.0133514404296875, -1.0124359130859375
1651518309.866945, -0.0027618408203125, -0.0139923095703125, -1.01202392578125
1651518309.88358, -0.0027618408203125, -0.0139923095703125, -1.01202392578125
1651518309.900285, -0.0025634765625, -0.01416015625, -1.01239013671875
1651518309.916944, -0.0001983642578125, -0.0131072998046875, -1.01220703125
1651518309.93362, -0.0003662109375, -0.013214111328125, -1.0127105712890625
1651518309.9502912, 0.0001983642578125, -0.0131072998046875, -1.0125885009765625
1651518309.966943, 0.00018310546875, -0.014312744140625, -1.01312255859375
1651518309.983608, -0.0010833740234375, -0.014129638671875, -1.0137939453125
1651518310.000272, -0.0016326904296875, -0.0133209228515625, -1.012542724609375
1651518310.016932, -0.00177001953125, -0.0142822265625, -1.0131072998046875
1651518310.033539, -0.002288818359375, -0.01336669921875, -1.01226806640625
1651518310.050273, -0.0024871826171875, -0.013397216796875, -1.013031005859375
1651518310.066887, -0.001678466796875, -0.01336669921875, -1.0124359130859375
1651518310.0836082, -0.0009307861328125, -0.01361083984375, -1.0122833251953125
1651518310.100287, -0.000518798828125, -0.0137786865234375, -1.01287841796875
1651518310.116877, -1.52587890625e-05, -0.01446533203125, -1.0131378173828125
1651518310.133601, -0.0003662109375, -0.0146026611328125, -1.0130767822265625
1651518310.150241, -0.001007080078125, -0.0146331787109375, -1.0123748779296875
1651518310.166888, -0.0008392333984375, -0.01251220703125, -1.0130767822265625
1651518310.183608, -0.0016326904296875, -0.0135955810546875, -1.0121307373046875
1651518310.200241, -0.0018157958984375, -0.012451171875, -1.0131072998046875
1651518310.2169452, -0.00274658203125, -0.0141754150390625, -1.0129547119140625
1651518310.233547, -0.001434326171875, -0.0128326416015625, -1.0128173828125
1651518310.25029, -0.001373291015625, -0.0142822265625, -1.01239013671875
1651518310.266865, 0.00042724609375, -0.01470947265625, -1.0122833251953125
1651518310.2836142, -0.000335693359375, -0.014495849609375, -1.012725830078125
1651518310.300284, -0.00042724609375, -0.013458251953125, -1.01373291015625
1651518310.3169441, -0.001922607421875, -0.0130462646484375, -1.01287841796875
1651518310.333617, -0.001922607421875, -0.0130462646484375, -1.01287841796875
1651518310.350225, -0.0024261474609375, -0.014007568359375, -1.0118560791015625
1651518310.366905, -0.0018463134765625, -0.012603759765625, -1.0130157470703125
1651518310.3835468, -0.00177001953125, -0.012847900390625, -1.0129241943359375
1651518310.4002671, -0.00177001953125, -0.012847900390625, -1.0129241943359375
1651518310.4169412, -0.0002288818359375, -0.0138092041015625, -1.01190185546875
1651518310.433614, -0.0015716552734375, -0.014190673828125, -1.0126495361328125
1651518310.4502459, -0.000762939453125, -0.0140228271484375, -1.0120086669921875
1651518310.46695, -0.0008087158203125, -0.0135498046875, -1.01361083984375
1651518310.483618, -0.001556396484375, -0.01336669921875, -1.0130767822265625
1651518310.500288, -0.001800537109375, -0.0134124755859375, -1.0128326416015625
1651518310.516968, -0.0019683837890625, -0.013641357421875, -1.0131988525390625
1651518310.533617, -0.0022125244140625, -0.0130615234375, -1.0131378173828125
1651518310.550291, -0.0018157958984375, -0.0142669677734375, -1.0125274658203125
1651518310.566965, -0.0004425048828125, -0.0137786865234375, -1.0114898681640625
1651518310.583617, 3.0517578125e-05, -0.013519287109375, -1.012939453125
1651518310.600296, -0.00067138671875, -0.014007568359375, -1.0125274658203125
1651518310.6168761, -0.0006103515625, -0.0134735107421875, -1.0125732421875
1651518310.633647, -0.0009307861328125, -0.01385498046875, -1.0138702392578125
1651518310.650264, -0.001312255859375, -0.0137786865234375, -1.012054443359375
1651518310.6669579, -0.001678466796875, -0.013031005859375, -1.0126495361328125
1651518310.683624, -0.0023345947265625, -0.01318359375, -1.0117950439453125
1651518310.700289, -0.0009765625, -0.0129852294921875, -1.01153564453125
1651518310.716954, -0.0006103515625, -0.014007568359375, -1.0124664306640625
1651518310.7336211, -0.0009765625, -0.0130157470703125, -1.011749267578125
1651518310.750296, -0.0002593994140625, -0.0140380859375, -1.01220703125
1651518310.7669559, -0.000732421875, -0.01397705078125, -1.0124359130859375
1651518310.783617, -0.0010833740234375, -0.0135345458984375, -1.01226806640625
1651518310.8002892, -0.001556396484375, -0.0142669677734375, -1.01300048828125
1651518310.816957, -0.0004730224609375, -0.014068603515625, -1.012420654296875
1651518310.8336, -0.00250244140625, -0.01361083984375, -1.0130462646484375
1651518310.850297, -0.00250244140625, -0.01361083984375, -1.0130462646484375
1651518310.866905, -0.0017242431640625, -0.0125274658203125, -1.01287841796875
