ts,x,y,z
1651518308.563544, -66.29312133789062, 46.407867431640625, -164.99853515625
1651518308.5802221, -65.73028564453125, 46.35234069824219, -165.01431274414062
1651518308.596895, -65.73028564453125, 46.35234069824219, -165.01431274414062
1651518308.613533, -65.95401000976562, 46.36567687988281, -164.9379119873047
1651518308.63035, -66.11083984375, 46.31782531738281, -165.31304931640625
1651518308.646883, -65.87113952636719, 46.646392822265625, -164.77713012695312
1651518308.663605, -66.30000305175781, 46.48680114746094, -165.45785522460938
1651518308.680273, -65.92170715332031, 46.36543273925781, -164.89657592773438
1651518308.696887, -65.86415100097656, 46.225128173828125, -164.82496643066406
1651518308.713544, -65.86415100097656, 46.225128173828125, -164.82496643066406
1651518308.730214, -66.10713195800781, 46.5860595703125, -165.0656280517578
1651518308.746988, -66.25491333007812, 46.43626403808594, -164.47274780273438
1651518308.763541, -66.42880249023438, 46.576416015625, -164.53082275390625
1651518308.780191, -66.40771484375, 46.75447082519531, -165.08035278320312
1651518308.7968569, -66.60401916503906, 46.69708251953125, -164.76300048828125
1651518308.8135328, -66.60401916503906, 46.69708251953125, -164.76300048828125
1651518308.8302178, -66.38803100585938, 46.430572509765625, -164.33651733398438
1651518308.846856, -66.39532470703125, 46.83717346191406, -165.40908813476562
1651518308.863504, -65.88104248046875, 46.61839294433594, -165.33311462402344
1651518308.880282, -66.08770751953125, 46.46220397949219, -164.8216552734375
1651518308.896954, -65.97761535644531, 46.579254150390625, -164.5376434326172
1651518308.913512, -65.97761535644531, 46.579254150390625, -164.5376434326172
1651518308.930218, -66.07658386230469, 46.580963134765625, -164.5227508544922
1651518308.946857, -66.08465576171875, 46.70741271972656, -165.01065063476562
1651518308.963564, -66.01519775390625, 46.8450927734375, -165.21841430664062
1651518308.980212, -66.24940490722656, 46.89154052734375, -164.95474243164062
1651518308.996932, -66.04681396484375, 46.4844970703125, -165.321533203125
1651518309.013608, -66.04681396484375, 46.4844970703125, -165.321533203125
1651518309.030079, -66.1287841796875, 46.72758483886719, -165.30076599121094
1651518309.047015, -66.57452392578125, 46.784576416015625, -165.1105194091797
1651518309.0636492, -66.02859497070312, 46.89341735839844, -165.198974609375
1651518309.0803041, -66.35234069824219, 46.631072998046875, -164.64512634277344
1651518309.0969481, -66.03260803222656, 46.81767272949219, -165.01170349121094
1651518309.1135468, -66.03260803222656, 46.81767272949219, -165.01170349121094
1651518309.130271, -65.99530029296875, 46.74566650390625, -164.71774291992188
1651518309.1469321, -66.17044067382812, 46.95079040527344, -164.68045043945312
1651518309.16354, -65.9569091796875, 46.87617492675781, -165.01173400878906
1651518309.180266, -65.72866821289062, 46.79121398925781, -164.83299255371094
1651518309.196865, -65.75697326660156, 46.96681213378906, -164.87303161621094
1651518309.213598, -65.75697326660156, 46.96681213378906, -164.87303161621094
1651518309.230266, -65.83218383789062, 47.043426513671875, -164.8707275390625
1651518309.246934, -65.80960083007812, 46.632720947265625, -165.2346649169922
1651518309.263551, -66.03153991699219, 46.93745422363281, -164.8167724609375
1651518309.28028, -65.69775390625, 46.881439208984375, -164.95733642578125
1651518309.296935, -65.84928894042969, 46.560150146484375, -164.34906005859375
1651518309.313565, -65.84928894042969, 46.560150146484375, -164.34906005859375
1651518309.3302422, -65.77900695800781, 46.73921203613281, -165.6374969482422
1651518309.3469381, -65.74278259277344, 46.87640380859375, -164.9855499267578
1651518309.363618, -65.60386657714844, 46.68547058105469, -165.1546173095703
1651518309.380244, -65.97608947753906, 46.62931823730469, -164.8489532470703
1651518309.396964, -66.36680603027344, 46.8570556640625, -165.8575897216797
1651518309.413622, -66.36680603027344, 46.8570556640625, -165.8575897216797
1651518309.430285, -65.88215637207031, 46.40234375, -165.02667236328125
1651518309.446965, -66.07273864746094, 46.71626281738281, -164.8804931640625
1651518309.4636788, -66.22137451171875, 46.881256103515625, -165.3777618408203
1651518309.48027, -66.03192138671875, 46.81584167480469, -164.75454711914062
1651518309.496963, -66.4622802734375, 46.88569641113281, -164.93519592285156
1651518309.513556, -66.4622802734375, 46.88569641113281, -164.93519592285156
1651518309.530282, -66.29838562011719, 46.79521179199219, -164.69232177734375
1651518309.546949, -66.15434265136719, 46.755523681640625, -164.65504455566406
1651518309.5636501, -66.06832885742188, 47.02162170410156, -165.1829071044922
1651518309.580287, -65.8885498046875, 46.815765380859375, -165.18504333496094
1651518309.596951, -66.29678344726562, 46.684539794921875, -164.8083038330078
1651518309.613562, -66.29678344726562, 46.684539794921875, -164.8083038330078
1651518309.630217, -66.40579223632812, 46.541717529296875, -165.0335693359375
1651518309.646957, -66.25260925292969, 46.804962158203125, -164.72422790527344
1651518309.663614, -65.7255859375, 46.584136962890625, -164.8278045654297
1651518309.680217, -66.06942749023438, 47.015869140625, -164.02426147460938
1651518309.6969519, -66.26611328125, 46.791778564453125, -164.34323120117188
1651518309.7136102, -66.26611328125, 46.791778564453125, -164.34323120117188
1651518309.730217, -66.01701354980469, 46.785491943359375, -165.1253662109375
1651518309.746953, -66.2283935546875, 46.68028259277344, -164.69004821777344
1651518309.763634, -66.04013061523438, 46.40321350097656, -164.8980712890625
1651518309.780278, -66.2777099609375, 46.67485046386719, -164.50865173339844
1651518309.7969, -66.22346496582031, 46.73158264160156, -164.60861206054688
1651518309.813618, -66.22346496582031, 46.73158264160156, -164.60861206054688
1651518309.830288, -66.05671691894531, 46.741668701171875, -165.03826904296875
1651518309.846951, -66.04228210449219, 46.750457763671875, -165.08514404296875
1651518309.863634, -66.28062438964844, 46.7010498046875, -164.59963989257812
1651518309.880285, -66.02680969238281, 46.50146484375, -164.9914093017578
1651518309.896943, -66.2813720703125, 46.654052734375, -164.818603515625
1651518309.9136062, -66.2813720703125, 46.654052734375, -164.818603515625
1651518309.930264, -66.29487609863281, 46.052978515625, -164.57215881347656
1651518309.9469461, -66.05929565429688, 46.49147033691406, -164.61109924316406
1651518309.963601, -66.10810852050781, 46.43421936035156, -164.4270782470703
1651518309.98029, -66.36181640625, 46.695770263671875, -164.72808837890625
1651518309.996963, -66.30278015136719, 46.694976806640625, -164.58755493164062
1651518310.013612, -66.30278015136719, 46.694976806640625, -164.58755493164062
1651518310.0302591, -66.20967102050781, 46.33369445800781, -164.71925354003906
1651518310.046941, -66.36299133300781, 46.46136474609375, -164.53536987304688
1651518310.063587, -66.19914245605469, 46.49665832519531, -164.83567810058594
1651518310.0802832, -66.23994445800781, 46.57244873046875, -164.6410369873047
1651518310.096956, -66.1331787109375, 46.81890869140625, -164.72579956054688
1651518310.113611, -66.1331787109375, 46.81890869140625, -164.72579956054688
1651518310.13028, -66.10270690917969, 46.49223327636719, -164.89218139648438
1651518310.146899, -66.29922485351562, 46.593963623046875, -164.89317321777344
1651518310.163621, -66.14276123046875, 46.35331726074219, -164.51206970214844
1651518310.180266, -65.86177062988281, 46.56889343261719, -164.78465270996094
1651518310.196931, -65.77842712402344, 46.60862731933594, -165.2037811279297
1651518310.213615, -65.77842712402344, 46.60862731933594, -165.2037811279297
1651518310.230201, -66.24253845214844, 46.59977722167969, -164.7171630859375
1651518310.246927, -66.08622741699219, 46.82316589355469, -164.7884521484375
1651518310.263628, -66.28312683105469, 46.61363220214844, -164.82769775390625
1651518310.2802238, -65.81922912597656, 46.71331787109375, -164.65289306640625
1651518310.296905, -65.94207763671875, 46.91740417480469, -165.19094848632812
1651518310.313617, -65.94207763671875, 46.91740417480469, -165.19094848632812
1651518310.3302321, -66.26939392089844, 46.385833740234375, -164.46531677246094
1651518310.3469481, -66.307373046875, 46.38023376464844, -164.96597290039062
1651518310.363607, -66.24958801269531, 46.75785827636719, -164.8877716064453
1651518310.3802562, -66.19987487792969, 46.669921875, -165.3308868408203
1651518310.3969421, -66.15435791015625, 46.68603515625, -165.0421600341797
1651518310.413615, -66.15435791015625, 46.68603515625, -165.0421600341797
1651518310.4302301, -65.98928833007812, 46.69444274902344, -164.9696502685547
1651518310.446917, -66.2784423828125, 46.73677062988281, -164.7614288330078
1651518310.4635859, -66.28163146972656, 46.35881042480469, -165.05044555664062
1651518310.480257, -66.27259826660156, 46.38331604003906, -164.84243774414062
1651518310.496914, -65.93891906738281, 46.34796142578125, -164.688232421875
1651518310.513593, -65.93891906738281, 46.34796142578125, -164.688232421875
1651518310.530236, -66.06538391113281, 46.34458923339844, -164.76487731933594
1651518310.546916, -65.92533874511719, 46.353607177734375, -165.33384704589844
1651518310.563539, -66.12016296386719, 46.421630859375, -164.76712036132812
1651518310.580229, -65.8907470703125, 46.527557373046875, -164.9468536376953
1651518310.596894, -66.11979675292969, 46.347015380859375, -164.4883270263672
1651518310.613559, -66.11979675292969, 46.347015380859375, -164.4883270263672
1651518310.630189, -65.74642944335938, 46.098419189453125, -164.96142578125
1651518310.646879, -66.05889892578125, 46.62709045410156, -164.8331298828125
1651518310.663505, -66.25694274902344, 46.34626770019531, -164.3599853515625
1651518310.680162, -65.98970031738281, 46.656982421875, -164.794677734375
1651518310.6968532, -65.71781921386719, 46.41081237792969, -165.0508575439453
1651518310.713522, -65.71781921386719, 46.41081237792969, -165.0508575439453
1651518310.730196, -66.00782775878906, 46.50303649902344, -164.89271545410156
1651518310.7468371, -65.77101135253906, 46.75105285644531, -164.798828125
1651518310.763505, -66.07826232910156, 46.70127868652344, -164.74636840820312
1651518310.780231, -66.08187866210938, 46.63250732421875, -164.73074340820312
1651518310.79689, -66.08369445800781, 46.64189147949219, -164.9892120361328
1651518310.8135362, -66.08369445800781, 46.64189147949219, -164.9892120361328
1651518310.830195, -66.00991821289062, 46.521453857421875, -164.9556427001953
1651518310.846885, -66.1553955078125, 46.444183349609375, -164.885986328125
1651518310.863459, -65.705810546875, 46.6011962890625, -164.92613220214844
1651518310.8801641, -66.00173950195312, 46.540985107421875, -164.98194885253906
1651518310.8968592, -65.94216918945312, 46.73126220703125, -164.92306518554688
1651518310.913549, -65.94216918945312, 46.73126220703125, -164.92306518554688
1651518310.9301639, -65.92333984375, 46.493682861328125, -164.93873596191406
1651518310.946807, -66.00711059570312, 46.67811584472656, -164.95037841796875
1651518310.963503, -65.82200622558594, 46.617401123046875, -164.96719360351562
1651518310.980155, -65.87882995605469, 46.65995788574219, -164.91094970703125
1651518310.996813, -65.92616271972656, 46.97434997558594, -164.25404357910156
1651518311.013435, -65.9151611328125, 46.37196350097656, -164.6505584716797
1651518311.0301418, -65.9151611328125, 46.37196350097656, -164.6505584716797
1651518311.046894, -66.0345458984375, 46.37409973144531, -164.6363983154297
1651518311.063478, -66.15121459960938, 46.54917907714844, -164.63348388671875
1651518311.080148, -66.10861206054688, 46.60662841796875, -164.6432647705078
1651518311.0968451, -66.25190734863281, 46.49430847167969, -164.8546905517578
1651518311.113507, -66.22126770019531, 46.40673828125, -164.32106018066406
1651518311.130172, -66.22126770019531, 46.40673828125, -164.32106018066406
1651518311.146867, -65.90525817871094, 46.58387756347656, -164.5415496826172
1651518311.1634932, -66.39605712890625, 46.47489929199219, -165.09939575195312
1651518311.180161, -65.69619750976562, 46.45147705078125, -164.8217315673828
1651518311.196744, -65.91314697265625, 46.356658935546875, -164.35098266601562
1651518311.213438, -66.31996154785156, 46.52488708496094, -164.42718505859375
1651518311.2301679, -66.31996154785156, 46.52488708496094, -164.42718505859375
1651518311.2468262, -66.13279724121094, 46.436553955078125, -164.40872192382812
1651518311.263448, -66.80108642578125, 46.406158447265625, -164.5485076904297
1651518311.280134, -66.20553588867188, 46.6484375, -164.54920959472656
1651518311.296778, -66.16964721679688, 46.5076904296875, -164.5308074951172
1651518311.31341, -66.53898620605469, 46.447021484375, -164.47747802734375
1651518311.3301, -66.53898620605469, 46.447021484375, -164.47747802734375
1651518311.346678, -66.40692138671875, 46.68833923339844, -164.7498016357422
1651518311.363363, -66.36909484863281, 46.59434509277344, -164.58656311035156
1651518311.380107, -66.28399658203125, 46.67024230957031, -164.85704040527344
1651518311.396719, -66.10696411132812, 46.51873779296875, -164.45750427246094
1651518311.413439, -66.26576232910156, 46.55378723144531, -164.55113220214844
1651518311.43007, -66.26576232910156, 46.55378723144531, -164.55113220214844
1651518311.446749, -66.23667907714844, 46.42607116699219, -164.4652099609375
1651518311.4633942, -66.08634948730469, 46.473541259765625, -164.96826171875
1651518311.4800038, -66.14517211914062, 46.711212158203125, -164.57125854492188
1651518311.496705, -66.13851928710938, 46.23689270019531, -164.15220642089844
1651518311.513338, -66.30111694335938, 46.275634765625, -164.52735900878906
1651518311.530007, -66.30111694335938, 46.275634765625, -164.52735900878906
1651518311.5467181, -66.09806823730469, 46.44844055175781, -164.33099365234375
1651518311.563383, -66.32817077636719, 46.470306396484375, -164.2312774658203
1651518311.580097, -66.2633056640625, 46.442352294921875, -164.67263793945312
1651518311.596734, -66.19467163085938, 46.358734130859375, -164.61483764648438
1651518311.6133819, -66.09622192382812, 46.45835876464844, -164.73660278320312
1651518311.630031, -66.09622192382812, 46.45835876464844, -164.73660278320312
1651518311.646774, -66.451171875, 46.36759948730469, -164.88218688964844
1651518311.663429, -66.22654724121094, 46.492156982421875, -165.11961364746094
1651518311.6800718, -66.18258666992188, 46.46099853515625, -165.3815155029297
1651518311.6967301, -66.11894226074219, 46.55302429199219, -164.82298278808594
1651518311.713392, -66.23033142089844, 46.892181396484375, -165.0288543701172
1651518311.730027, -66.23033142089844, 46.892181396484375, -165.0288543701172
1651518311.746739, -65.86494445800781, 46.64689636230469, -164.84242248535156
1651518311.763383, -66.17567443847656, 46.6524658203125, -165.3466796875
1651518311.780082, -66.24076843261719, 46.42515563964844, -165.0162353515625
1651518311.7967138, -66.26251220703125, 46.295562744140625, -164.9792022705078
1651518311.813406, -66.45167541503906, 46.35111999511719, -165.5074920654297
1651518311.83004, -66.45167541503906, 46.35111999511719, -165.5074920654297
1651518311.846771, -66.14164733886719, 46.26324462890625, -164.9800567626953
1651518311.8633552, -66.03681945800781, 46.69157409667969, -164.81167602539062
1651518311.8800712, -66.25250244140625, 46.766510009765625, -164.8126678466797
1651518311.896734, -66.08665466308594, 46.69073486328125, -164.8516082763672
1651518311.9133592, -65.91404724121094, 46.584747314453125, -164.34408569335938
1651518311.930018, -65.91404724121094, 46.584747314453125, -164.34408569335938
1651518311.9466538, -66.31544494628906, 46.69573974609375, -165.16246032714844
1651518311.96331, -66.04779052734375, 46.70745849609375, -165.01564025878906
1651518311.980432, -66.26036071777344, 46.54618835449219, -164.9500274658203
1651518311.996686, -66.42544555664062, 46.510223388671875, -164.60467529296875
1651518312.013408, -66.19744873046875, 46.69651794433594, -165.00006103515625
1651518312.030064, -66.19744873046875, 46.69651794433594, -165.00006103515625
1651518312.0466518, -66.18209838867188, 46.49082946777344, -165.1688690185547
1651518312.0632582, -66.4156494140625, 46.468414306640625, -165.13211059570312
1651518312.080055, -65.95816040039062, 46.79737854003906, -164.91000366210938
1651518312.09662, -66.19400024414062, 46.47804260253906, -164.48788452148438
1651518312.113381, -66.43635559082031, 46.99591064453125, -164.99652099609375
1651518312.1300201, -66.43635559082031, 46.99591064453125, -164.99652099609375
1651518312.146865, -66.05351257324219, 46.860137939453125, -164.80686950683594
1651518312.1634068, -66.09521484375, 46.866058349609375, -164.73411560058594
1651518312.1800451, -66.26899719238281, 46.620391845703125, -164.90621948242188
1651518312.196697, -66.13275146484375, 46.68824768066406, -164.83096313476562
1651518312.213275, -66.31144714355469, 46.73426818847656, -165.0612030029297
1651518312.230305, -66.31144714355469, 46.73426818847656, -165.0612030029297
1651518312.246671, -66.2291259765625, 46.81944274902344, -164.7071533203125
1651518312.263639, -66.28054809570312, 46.89427185058594, -164.6884002685547
1651518312.280452, -66.45196533203125, 46.126434326171875, -164.6446990966797
1651518312.296659, -66.40071105957031, 46.67547607421875, -165.12066650390625
1651518312.3133621, -66.60507202148438, 46.44404602050781, -164.54833984375
1651518312.3304229, -66.60507202148438, 46.44404602050781, -164.54833984375
1651518312.346624, -66.28073120117188, 46.63739013671875, -164.79254150390625
1651518312.363476, -66.32763671875, 46.49517822265625, -165.06712341308594
1651518312.380022, -66.16099548339844, 46.703582763671875, -164.56564331054688
1651518312.3969269, -66.23287963867188, 46.46492004394531, -164.55990600585938
1651518312.415505, -66.12356567382812, 46.47442626953125, -164.80270385742188
1651518312.430375, -66.12356567382812, 46.47442626953125, -164.80270385742188
1651518312.4469008, -66.22674560546875, 46.516082763671875, -164.23733520507812
1651518312.463736, -66.20928955078125, 46.74800109863281, -164.38926696777344
1651518312.480283, -66.21035766601562, 46.71510314941406, -164.57615661621094
1651518312.49717, -66.01817321777344, 46.760101318359375, -164.9156951904297
1651518312.513752, -66.06364440917969, 46.6279296875, -164.49278259277344
1651518312.530683, -66.06364440917969, 46.6279296875, -164.49278259277344
1651518312.547258, -66.27764892578125, 46.670623779296875, -164.8040771484375
1651518312.564007, -66.25405883789062, 46.7078857421875, -164.36184692382812
1651518312.580562, -66.44705200195312, 46.680511474609375, -164.9019012451172
1651518312.597293, -66.02011108398438, 46.62353515625, -164.7767791748047
1651518312.613735, -66.17236328125, 46.385589599609375, -164.6485137939453
1651518312.6307812, -66.17236328125, 46.385589599609375, -164.6485137939453
1651518312.647362, -66.24349975585938, 46.625274658203125, -164.63926696777344
1651518312.664082, -66.42164611816406, 46.63664245605469, -165.17315673828125
1651518312.680723, -66.68498229980469, 46.50556945800781, -164.71429443359375
1651518312.697626, -66.19970703125, 46.442779541015625, -164.9336700439453
1651518312.714205, -66.447021484375, 46.70750427246094, -164.60980224609375
1651518312.73097, -66.447021484375, 46.70750427246094, -164.60980224609375
1651518312.7476, -66.71878051757812, 46.63703918457031, -164.6757354736328
1651518312.764358, -66.40849304199219, 46.44635009765625, -164.96485900878906
1651518312.780881, -66.21676635742188, 46.36283874511719, -164.99667358398438
1651518312.797368, -66.14198303222656, 46.321685791015625, -165.24671936035156
1651518312.813657, -66.00874328613281, 46.758148193359375, -165.15489196777344
1651518312.830814, -66.00874328613281, 46.758148193359375, -165.15489196777344
1651518312.847081, -66.36416625976562, 46.29432678222656, -164.81997680664062
1651518312.864183, -66.01296997070312, 46.40019226074219, -164.62088012695312
1651518312.880722, -66.4364013671875, 46.08311462402344, -164.50389099121094
1651518312.897296, -66.46153259277344, 46.419952392578125, -164.59158325195312
1651518312.913918, -66.51589965820312, 46.5675048828125, -164.54891967773438
1651518312.93123, -66.51589965820312, 46.5675048828125, -164.54891967773438
1651518312.947665, -66.2132568359375, 46.52278137207031, -164.59344482421875
1651518312.964683, -66.58882141113281, 46.40318298339844, -164.4554443359375
1651518312.9810982, -66.31272888183594, 46.435546875, -164.6621856689453
1651518312.997782, -66.28990173339844, 46.41197204589844, -165.03074645996094
1651518313.014513, -66.50910949707031, 46.52040100097656, -163.96678161621094
1651518313.031126, -66.50910949707031, 46.52040100097656, -163.96678161621094
1651518313.0476089, -66.62825012207031, 46.49876403808594, -164.6846923828125
1651518313.064493, -66.71653747558594, 46.66935729980469, -164.22756958007812
1651518313.081023, -66.56851196289062, 46.382232666015625, -164.77503967285156
1651518313.0979362, -66.26785278320312, 46.38102722167969, -164.4681854248047
1651518313.114552, -66.58406066894531, 46.86737060546875, -164.8807830810547
1651518313.131414, -66.47004699707031, 46.34458923339844, -164.8295440673828
1651518313.1479301, -66.47004699707031, 46.34458923339844, -164.8295440673828
1651518313.16485, -66.3604736328125, 46.584014892578125, -164.36839294433594
1651518313.181282, -66.23652648925781, 46.44096374511719, -164.99546813964844
1651518313.19812, -66.17672729492188, 46.27967834472656, -164.64126586914062
1651518313.214752, -66.2427978515625, 46.36781311035156, -164.8340606689453
1651518313.2315989, -66.29621887207031, 46.72840881347656, -164.84036254882812
1651518313.248096, -66.29621887207031, 46.72840881347656, -164.84036254882812
1651518313.264995, -66.52735900878906, 46.6201171875, -164.40846252441406
1651518313.2815251, -66.18843078613281, 46.8455810546875, -164.8665008544922
1651518313.298357, -66.15447998046875, 46.56040954589844, -164.67623901367188
1651518313.31497, -66.16999816894531, 46.76220703125, -165.05935668945312
1651518313.3318439, -66.56417846679688, 46.60322570800781, -164.92283630371094
1651518313.348281, -66.56417846679688, 46.60322570800781, -164.92283630371094
1651518313.36503, -66.18603515625, 46.7510986328125, -164.99649047851562
1651518313.3816051, -66.15031433105469, 46.62037658691406, -164.81394958496094
1651518313.39848, -66.07600402832031, 46.532379150390625, -164.70291137695312
1651518313.415019, -66.14544677734375, 46.53746032714844, -164.77081298828125
1651518313.431898, -66.37716674804688, 46.43980407714844, -165.11705017089844
1651518313.448596, -66.37716674804688, 46.43980407714844, -165.11705017089844
1651518313.465317, -66.44346618652344, 46.6678466796875, -164.4803009033203
1651518313.4817429, -66.30204772949219, 46.412200927734375, -164.7855682373047
1651518313.498252, -66.57951354980469, 46.446807861328125, -164.9051513671875
1651518313.515085, -66.55931091308594, 46.647186279296875, -164.91647338867188
1651518313.5316858, -66.50523376464844, 46.43988037109375, -164.7071075439453
1651518313.5481381, -66.50523376464844, 46.43988037109375, -164.7071075439453
1651518313.5649738, -66.35855102539062, 46.44024658203125, -164.89511108398438
1651518313.58167, -66.11209106445312, 46.35881042480469, -164.98211669921875
1651518313.5984778, -66.59791564941406, 46.62004089355469, -164.42674255371094
1651518313.614965, -66.26629638671875, 46.46142578125, -164.8207550048828
1651518313.631876, -66.22955322265625, 46.328033447265625, -164.6887664794922
1651518313.6483889, -66.22955322265625, 46.328033447265625, -164.6887664794922
1651518313.665341, -66.41902160644531, 46.44163513183594, -164.9707489013672
1651518313.681944, -66.06155395507812, 46.429107666015625, -164.95846557617188
1651518313.6988459, -66.04313659667969, 46.39717102050781, -165.24974060058594
1651518313.715444, -66.13687133789062, 46.48622131347656, -165.2662811279297
1651518313.732331, -66.4794921875, 46.44602966308594, -164.59161376953125
1651518313.748602, -66.4794921875, 46.44602966308594, -164.59161376953125
1651518313.765513, -66.02810668945312, 46.61378479003906, -164.39488220214844
1651518313.781923, -66.0589599609375, 46.37876892089844, -164.4725341796875
1651518313.79898, -66.52684020996094, 46.33973693847656, -164.70111083984375
1651518313.815356, -66.56417846679688, 46.56169128417969, -164.5460662841797
1651518313.832234, -66.47119140625, 46.42823791503906, -164.96795654296875
1651518313.848887, -66.47119140625, 46.42823791503906, -164.96795654296875
1651518313.865629, -66.2003173828125, 46.41136169433594, -164.6276397705078
1651518313.8821201, -66.13650512695312, 46.36235046386719, -164.4713592529297
1651518313.899039, -66.27069091796875, 46.42991638183594, -164.65028381347656
1651518313.915584, -66.22239685058594, 46.345062255859375, -164.328125
1651518313.932401, -66.234375, 46.356475830078125, -164.84002685546875
1651518313.9489741, -66.234375, 46.356475830078125, -164.84002685546875
1651518313.965786, -66.25518798828125, 46.41017150878906, -164.48483276367188
1651518313.982213, -66.18257141113281, 46.42156982421875, -164.74462890625
1651518313.9992871, -66.15180969238281, 46.53535461425781, -164.38369750976562
1651518314.015934, -66.04890441894531, 46.35697937011719, -164.379638671875
1651518314.032748, -66.03410339355469, 46.423980712890625, -164.37428283691406
1651518314.0493069, -66.03410339355469, 46.423980712890625, -164.37428283691406
1651518314.0660338, -66.0767822265625, 46.89485168457031, -164.325927734375
1651518314.082592, -66.46131896972656, 46.16859436035156, -164.1813507080078
1651518314.099406, -66.0751953125, 46.44020080566406, -164.49159240722656
1651518314.11606, -66.24458312988281, 46.23774719238281, -164.20379638671875
1651518314.1328192, -65.990966796875, 46.34844970703125, -163.9942626953125
1651518314.149529, -65.990966796875, 46.34844970703125, -163.9942626953125
1651518314.166305, -66.12045288085938, 46.70695495605469, -164.4103240966797
1651518314.182904, -66.44602966308594, 46.56718444824219, -164.52682495117188
1651518314.199652, -66.18412780761719, 46.60150146484375, -164.90455627441406
1651518314.2161078, -66.16014099121094, 46.75492858886719, -164.110107421875
1651518314.232977, -65.91694641113281, 46.80352783203125, -164.77206420898438
1651518314.2497401, -66.08763122558594, 46.432220458984375, -165.0150146484375
1651518314.2665648, -66.08763122558594, 46.432220458984375, -165.0150146484375
1651518314.282913, -66.07518005371094, 46.34855651855469, -164.36758422851562
1651518314.299612, -66.0694580078125, 46.598785400390625, -164.51019287109375
1651518314.3163671, -66.15167236328125, 46.67851257324219, -164.80751037597656
1651518314.333339, -66.41612243652344, 46.76341247558594, -164.5616455078125
1651518314.349763, -66.4559326171875, 46.61891174316406, -164.3782958984375
1651518314.366617, -66.4559326171875, 46.61891174316406, -164.3782958984375
1651518314.3831, -66.16696166992188, 46.48423767089844, -164.833740234375
1651518314.399823, -66.18869018554688, 46.220947265625, -164.67323303222656
1651518314.4163342, -66.11308288574219, 46.4072265625, -164.93478393554688
1651518314.433253, -66.06097412109375, 46.360382080078125, -164.61370849609375
1651518314.449516, -66.06097412109375, 46.360382080078125, -164.61370849609375
1651518314.4664001, -66.39981079101562, 46.75212097167969, -164.97314453125
1651518314.482935, -65.92332458496094, 46.66773986816406, -165.05601501464844
1651518314.4998322, -66.24417114257812, 46.787384033203125, -164.4713134765625
1651518314.5163321, -66.50630187988281, 46.37892150878906, -164.79788208007812
1651518314.533327, -66.2432861328125, 46.56671142578125, -164.90589904785156
1651518314.549854, -66.58016967773438, 46.900970458984375, -164.81785583496094
1651518314.566732, -66.58016967773438, 46.900970458984375, -164.81785583496094
1651518314.5833092, -66.16105651855469, 46.495330810546875, -164.74496459960938
1651518314.600635, -66.31497192382812, 46.67073059082031, -164.97549438476562
1651518314.616781, -65.94206237792969, 46.42527770996094, -164.71560668945312
1651518314.63394, -66.37620544433594, 46.724090576171875, -164.73931884765625
1651518314.650666, -66.19662475585938, 46.71893310546875, -164.3494110107422
1651518314.6675138, -66.19662475585938, 46.71893310546875, -164.3494110107422
1651518314.683907, -66.05401611328125, 46.71003723144531, -164.55694580078125
1651518314.7008672, -65.73318481445312, 46.22187805175781, -164.8721466064453
